# ---------------------------------- Disclaimer -----------------------------------------,,,,,,,
# The reservoir data contained in this file are best estimates generated by the Texas    ,,,,,,,
# Water Development Board(TWDB) using data collected by various data providers as well   ,,,,,,,
# as by TWDB. For a detailed explaination of the methodology used please visit:          ,,,,,,,
#                                                                                        ,,,,,,,
#     http://waterdatafortexas.org/reservoirs/methodology                                ,,,,,,,
#                                                                                        ,,,,,,,
# TWDB makes no warranties(including no warranties as to merchantability or fitness)     ,,,,,,,
# either expressed or implied with respect to the data or its fitness for any specific   ,,,,,,,
# application.                                                                           ,,,,,,,
# ---------------------------------------------------------------------------------------,,,,,,,
# ,,,,,,,
# Definitions:,,,,,,,
#     reservoir_storage = actual storage at measured lake elevation,,,,,,,
#     dead_pool_capacity = storage at dead pool elevation,,,,,,,
#     conservation_capacity = storage at conservation pool elevation - dead pool capacity,,,,,,,
#     conservation_storage = reservoir storage - dead pool capacity (note: conservation storage is capped at conservation capacity),,,,,,,
#     percent_full = 100 * conservation storage/conservation capacity,,,,,,,
# ,,,,,,,
#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary,,,,,,,
# ,,,,,,,
# Estimated daily average data for Elephant Butte Lake,,,,,,,
#     generated: 2023-03-31T21:24:54.480746 UTC,,,,,,,
#     url: https://waterdatafortexas.org/reservoirs/individual/elephant-butte.csv,,,,,,,
# ,,,,,,,
# Footnote:,,,,,,,
#     ,,,,,,,
#         Elephant Butte Lake (located in New Mexico) is governed by the Rio Grande,,,,,,,
#         Compact. The Rio Grande Compact is an interstate compact signed in 1938,,,,,,,
"#         between the states of Colorado, New Mexico and Texas and approved by the",,,,,,,
"#         U.S. Congress, to equitably apportion the waters of the Rio Grande Basin.",,,,,,,
#         Water from the lake supplies irrigation water as well as a portion of El,,,,,,,
#         Paso's supply when available.,,,,,,,
#     ,,,,,,,
# ,,,,,,,
# Elevation-Area-Capacity rating curve(s) used:,,,,,,,
#     https://waterdatafortexas.org/reservoirs/individual/elephant-butte/rating-curve/USBR/2019-11-01,,,,,,,
# ,,,,,,,
# Conservation pool elevation(s) used:,,,,,,,
#     4407.0 feet above NGVD29 -43.3 (End date: 2020-01-01),,,,,,,
#     4406.297704 feet above NGVD29 -43.3 (Start date to end date: 2020-01-01 to 2020-04-01),,,,,,,
"#     4405.587736 feet above NGVD29 -43.3 (Start date: 2020-04-01, Seasonal: April 1 to October 1)",,,,,,,
"#     4406.297704 feet above NGVD29 -43.3 (Start date: 2020-04-01, Seasonal: October 1 to April 1)",,,,,,,
# ,,,,,,,
# Dead pool elevation(s) used:,,,,,,,
#     4231.5 feet above NGVD29 -43.3,,,,,,,
# ,,,,,,,
# Vertical datum(s) used:,,,,,,,
#     NGVD29 -43.3,,,,,,,
# ,,,,,,,
# Units:,,,,,,,
#     date: YYYY-MM-DD,,,,,,,
#     water_level: feet above vertical datum,,,,,,,
#     surface_area: acres,,,,,,,
#     storages: acre-feet,,,,,,,
# ,,,,,,,
# ,,,,,,,
date,water_level,surface_area,reservoir_storage,conservation_storage,percent_full,conservation_capacity,dead_pool_capacity
3/23/1940,4356.99,16939.57,731375,731375,36.4,2010900,0
3/24/1940,4357.02,16948.83,731883,731883,36.4,2010900,0
3/25/1940,4357.04,16955.01,732222,732222,36.4,2010900,0
3/26/1940,4357.03,16951.92,732053,732053,36.4,2010900,0
3/27/1940,4356.85,16896.36,729006,729006,36.3,2010900,0
3/28/1940,4356.7,16850.05,726475,726475,36.1,2010900,0
3/29/1940,4356.56,16806.84,724119,724119,36,2010900,0
3/30/1940,4356.41,16760.54,721602,721602,35.9,2010900,0
3/31/1940,4356.22,16701.88,718423,718423,35.7,2010900,0
4/1/1940,4356,16633.98,714756,714756,35.5,2010900,0
4/2/1940,4355.85,16595.81,712264,712264,35.4,2010900,0
4/3/1940,4355.66,16547.46,709115,709115,35.3,2010900,0
4/4/1940,4355.44,16491.47,705481,705481,35.1,2010900,0
4/5/1940,4355.24,16440.58,702188,702188,34.9,2010900,0
4/6/1940,4355,16379.51,698249,698249,34.7,2010900,0
4/7/1940,4354.78,16323.53,694652,694652,34.5,2010900,0
4/8/1940,4354.58,16272.63,691392,691392,34.4,2010900,0
4/9/1940,4354.4,16226.83,688467,688467,34.2,2010900,0
4/10/1940,4354.18,16170.84,684903,684903,34.1,2010900,0
4/11/1940,4353.98,16119.08,681674,681674,33.9,2010900,0
4/12/1940,4353.77,16056.2,678296,678296,33.7,2010900,0
4/13/1940,4353.55,15990.33,674771,674771,33.6,2010900,0
4/14/1940,4353.35,15930.45,671579,671579,33.4,2010900,0
4/15/1940,4353.06,15843.61,666972,666972,33.2,2010900,0
4/16/1940,4352.76,15753.78,662232,662232,32.9,2010900,0
4/17/1940,4352.5,15675.94,658146,658146,32.7,2010900,0
4/18/1940,4352.35,15631.03,655798,655798,32.6,2010900,0
4/19/1940,4352.15,15571.14,652678,652678,32.5,2010900,0
4/20/1940,4351.94,15510.89,649415,649415,32.3,2010900,0
4/21/1940,4351.7,15449.29,645699,645699,32.1,2010900,0
4/22/1940,4351.56,15413.35,643539,643539,32,2010900,0
4/23/1940,4351.38,15367.15,640769,640769,31.9,2010900,0
4/24/1940,4351.23,15328.64,638466,638466,31.8,2010900,0
4/25/1940,4351.08,15290.14,636170,636170,31.6,2010900,0
4/26/1940,4350.97,15261.9,634490,634490,31.6,2010900,0
4/27/1940,4350.82,15223.39,632203,632203,31.4,2010900,0
4/28/1940,4350.7,15192.59,630378,630378,31.3,2010900,0
4/29/1940,4350.55,15154.08,628102,628102,31.2,2010900,0
4/30/1940,4350.4,15115.58,625832,625832,31.1,2010900,0
5/1/1940,4350.28,15084.79,624020,624020,31,2010900,0
5/2/1940,4350.13,15046.28,621760,621760,30.9,2010900,0
5/3/1940,4350.03,15020.61,620257,620257,30.8,2010900,0
5/4/1940,4349.91,14998.92,618456,618456,30.8,2010900,0
5/5/1940,4349.77,14977.17,616357,616357,30.7,2010900,0
5/6/1940,4349.57,14946.09,613365,613365,30.5,2010900,0
5/7/1940,4349.36,14913.45,610230,610230,30.3,2010900,0
5/8/1940,4349.15,14880.82,607101,607101,30.2,2010900,0
5/9/1940,4348.92,14845.08,603683,603683,30,2010900,0
5/10/1940,4348.67,14806.23,599977,599977,29.8,2010900,0
5/11/1940,4348.56,14789.14,598349,598349,29.8,2010900,0
5/12/1940,4348.27,14744.08,594066,594066,29.5,2010900,0
5/13/1940,4348.08,14714.56,591268,591268,29.4,2010900,0
5/14/1940,4347.92,14688.68,588916,588916,29.3,2010900,0
5/15/1940,4347.74,14658.41,586274,586274,29.2,2010900,0
5/16/1940,4347.58,14631.5,583931,583931,29,2010900,0
5/17/1940,4347.42,14604.58,581592,581592,28.9,2010900,0
5/18/1940,4347.26,14577.67,579258,579258,28.8,2010900,0
5/19/1940,4347.09,14549.08,576782,576782,28.7,2010900,0
5/20/1940,4346.97,14528.88,575037,575037,28.6,2010900,0
5/21/1940,4346.82,14503.65,572860,572860,28.5,2010900,0
5/22/1940,4346.78,14496.93,572280,572280,28.5,2010900,0
5/23/1940,4346.71,14485.15,571265,571265,28.4,2010900,0
5/24/1940,4346.73,14488.52,571555,571555,28.4,2010900,0
5/25/1940,4346.87,14512.06,573585,573585,28.5,2010900,0
5/26/1940,4347.03,14538.98,575909,575909,28.6,2010900,0
5/27/1940,4347.11,14552.44,577073,577073,28.7,2010900,0
5/28/1940,4347.14,14557.49,577510,577510,28.7,2010900,0
5/29/1940,4347.15,14559.17,577655,577655,28.7,2010900,0
5/30/1940,4346.96,14527.2,574892,574892,28.6,2010900,0
5/31/1940,4346.83,14505.34,573005,573005,28.5,2010900,0
6/1/1940,4346.78,14496.93,572280,572280,28.5,2010900,0
6/2/1940,4346.57,14461.6,569239,569239,28.3,2010900,0
6/3/1940,4346.36,14426.28,566206,566206,28.2,2010900,0
6/4/1940,4346.13,14387.6,562892,562892,28,2010900,0
6/5/1940,4345.87,14342.69,559157,559157,27.8,2010900,0
6/6/1940,4345.63,14300.15,555720,555720,27.6,2010900,0
6/7/1940,4345.45,14268.24,553149,553149,27.5,2010900,0
6/8/1940,4345.18,14220.37,549303,549303,27.3,2010900,0
6/9/1940,4344.94,14177.83,545895,545895,27.1,2010900,0
6/10/1940,4344.67,14129.96,542074,542074,27,2010900,0
6/11/1940,4344.39,14080.33,538124,538124,26.8,2010900,0
6/12/1940,4344.16,14039.55,534891,534891,26.6,2010900,0
6/13/1940,4343.87,13986.22,530827,530827,26.4,2010900,0
6/14/1940,4343.58,13930.55,526779,526779,26.2,2010900,0
6/15/1940,4343.35,13886.41,523580,523580,26,2010900,0
6/16/1940,4343.07,13832.66,519699,519699,25.8,2010900,0
6/17/1940,4342.79,13778.91,515833,515833,25.7,2010900,0
6/18/1940,4342.53,13729.01,512257,512257,25.5,2010900,0
6/19/1940,4342.28,13681.02,508831,508831,25.3,2010900,0
6/20/1940,4341.99,13625.22,504872,504872,25.1,2010900,0
6/21/1940,4341.72,13570.09,501200,501200,24.9,2010900,0
6/22/1940,4341.47,13519.04,497814,497814,24.8,2010900,0
6/23/1940,4341.23,13470.05,494576,494576,24.6,2010900,0
6/24/1940,4340.95,13412.88,490812,490812,24.4,2010900,0
6/25/1940,4340.66,13353.66,486931,486931,24.2,2010900,0
6/26/1940,4340.4,13300.58,483466,483466,24,2010900,0
6/27/1940,4340.34,13288.33,482668,482668,24,2010900,0
6/28/1940,4339.92,13199.95,477105,477105,23.7,2010900,0
6/29/1940,4339.68,13143.15,473944,473944,23.6,2010900,0
6/30/1940,4339.54,13110.01,472106,472106,23.5,2010900,0
7/1/1940,4339.36,13067.4,469750,469750,23.4,2010900,0
7/2/1940,4339.16,13020.06,467142,467142,23.2,2010900,0
7/3/1940,4339,12982.19,465061,465061,23.1,2010900,0
7/4/1940,4338.91,12960.9,463894,463894,23.1,2010900,0
7/5/1940,4338.89,12956.16,463635,463635,23.1,2010900,0
7/6/1940,4338.83,12941.96,462858,462858,23,2010900,0
7/7/1940,4338.64,12896.98,460403,460403,22.9,2010900,0
7/8/1940,4338.38,12835.45,457058,457058,22.7,2010900,0
7/9/1940,4338.11,12771.54,453601,453601,22.6,2010900,0
7/10/1940,4337.81,12698.47,449780,449780,22.4,2010900,0
7/11/1940,4337.48,12616.76,445603,445603,22.2,2010900,0
7/12/1940,4337.13,12530.12,441203,441203,21.9,2010900,0
7/13/1940,4336.77,12440.99,436708,436708,21.7,2010900,0
7/14/1940,4336.38,12344.44,431875,431875,21.5,2010900,0
7/15/1940,4336.02,12255.33,427447,427447,21.3,2010900,0
7/16/1940,4335.64,12150.68,422810,422810,21,2010900,0
7/17/1940,4335.28,12050.99,418453,418453,20.8,2010900,0
7/18/1940,4334.95,11959.6,414492,414492,20.6,2010900,0
7/19/1940,4334.62,11868.22,410560,410560,20.4,2010900,0
7/20/1940,4334.3,11779.6,406776,406776,20.2,2010900,0
7/21/1940,4334.02,11702.04,403489,403489,20.1,2010900,0
7/22/1940,4333.8,11662.36,400919,400919,19.9,2010900,0
7/23/1940,4333.57,11623.1,398241,398241,19.8,2010900,0
7/24/1940,4333.32,11580.42,395341,395341,19.7,2010900,0
7/25/1940,4333.09,11541.16,392681,392681,19.5,2010900,0
7/26/1940,4332.88,11505.32,390262,390262,19.4,2010900,0
7/27/1940,4332.64,11464.35,387505,387505,19.3,2010900,0
7/28/1940,4332.39,11421.67,384644,384644,19.1,2010900,0
7/29/1940,4332.15,11380.7,381908,381908,19,2010900,0
7/30/1940,4331.97,11349.36,379863,379863,18.9,2010900,0
7/31/1940,4331.82,11320.66,378162,378162,18.8,2010900,0
8/1/1940,4331.81,11318.74,378049,378049,18.8,2010900,0
8/2/1940,4331.7,11297.69,376805,376805,18.7,2010900,0
8/3/1940,4331.52,11263.25,374775,374775,18.6,2010900,0
8/4/1940,4331.28,11217.32,372077,372077,18.5,2010900,0
8/5/1940,4331.05,11173.31,369502,369502,18.4,2010900,0
8/6/1940,4330.92,11148.43,368051,368051,18.3,2010900,0
8/7/1940,4330.81,11127.38,366826,366826,18.2,2010900,0
8/8/1940,4330.64,11094.85,364937,364937,18.1,2010900,0
8/9/1940,4330.47,11062.32,363054,363054,18.1,2010900,0
8/10/1940,4330.25,11020.22,360625,360625,17.9,2010900,0
8/11/1940,4330.03,10978.11,358205,358205,17.8,2010900,0
8/12/1940,4329.74,10923.63,355029,355029,17.7,2010900,0
8/13/1940,4329.45,10869.26,351869,351869,17.5,2010900,0
8/14/1940,4329.17,10816.77,348833,348833,17.3,2010900,0
8/15/1940,4328.88,10762.39,345704,345704,17.2,2010900,0
8/16/1940,4328.58,10706.15,342484,342484,17,2010900,0
8/17/1940,4328.29,10651.78,339387,339387,16.9,2010900,0
8/18/1940,4328,10597.38,336306,336306,16.7,2010900,0
8/19/1940,4327.7,10526.87,333137,333137,16.6,2010900,0
8/20/1940,4327.43,10463.4,330304,330304,16.4,2010900,0
8/21/1940,4327.17,10402.29,327591,327591,16.3,2010900,0
8/22/1940,4326.92,10343.52,324998,324998,16.2,2010900,0
8/23/1940,4326.68,10287.11,322522,322522,16,2010900,0
8/24/1940,4326.47,10237.75,320367,320367,15.9,2010900,0
8/25/1940,4326.33,10204.84,318936,318936,15.9,2010900,0
8/26/1940,4326.23,10181.34,317917,317917,15.8,2010900,0
8/27/1940,4326.21,10176.64,317713,317713,15.8,2010900,0
8/28/1940,4326.25,10186.04,318120,318120,15.8,2010900,0
8/29/1940,4326.28,10193.09,318426,318426,15.8,2010900,0
8/30/1940,4326.18,10169.59,317408,317408,15.8,2010900,0
8/31/1940,4325.97,10121.02,315277,315277,15.7,2010900,0
9/1/1940,4325.76,10077.48,313157,313157,15.6,2010900,0
9/2/1940,4325.52,10027.73,310744,310744,15.5,2010900,0
9/3/1940,4325.28,9977.96,308343,308343,15.3,2010900,0
9/4/1940,4325.05,9930.28,306054,306054,15.2,2010900,0
9/5/1940,4324.84,9886.74,303973,303973,15.1,2010900,0
9/6/1940,4324.66,9849.42,302197,302197,15,2010900,0
9/7/1940,4324.44,9803.8,300035,300035,14.9,2010900,0
9/8/1940,4324.23,9760.26,297981,297981,14.8,2010900,0
9/9/1940,4324.05,9722.94,296227,296227,14.7,2010900,0
9/10/1940,4323.92,9698.05,294965,294965,14.7,2010900,0
9/11/1940,4323.82,9679.9,293996,293996,14.6,2010900,0
9/12/1940,4323.68,9654.49,292643,292643,14.6,2010900,0
9/13/1940,4323.58,9636.34,291678,291678,14.5,2010900,0
9/14/1940,4323.54,9629.08,291293,291293,14.5,2010900,0
9/15/1940,4323.49,9620,290811,290811,14.5,2010900,0
9/16/1940,4323.44,9610.93,290331,290331,14.4,2010900,0
9/17/1940,4323.44,9610.93,290331,290331,14.4,2010900,0
9/18/1940,4323.41,9605.49,290042,290042,14.4,2010900,0
9/19/1940,4323.38,9600.04,289754,289754,14.4,2010900,0
9/20/1940,4323.32,9589.15,289179,289179,14.4,2010900,0
9/21/1940,4323.25,9576.45,288508,288508,14.3,2010900,0
9/22/1940,4323.2,9567.38,288029,288029,14.3,2010900,0
9/23/1940,4323.24,9574.64,288412,288412,14.3,2010900,0
9/24/1940,4323.35,9594.6,289467,289467,14.4,2010900,0
9/25/1940,4323.53,9627.26,291197,291197,14.5,2010900,0
9/26/1940,4323.76,9669.01,293416,293416,14.6,2010900,0
9/27/1940,4323.91,9696.23,294868,294868,14.7,2010900,0
9/28/1940,4324.02,9716.71,295936,295936,14.7,2010900,0
9/29/1940,4324.14,9741.6,297103,297103,14.8,2010900,0
9/30/1940,4324.23,9760.26,297981,297981,14.8,2010900,0
10/1/1940,4324.32,9778.93,298860,298860,14.9,2010900,0
10/2/1940,4324.42,9799.66,299839,299839,14.9,2010900,0
10/3/1940,4324.51,9818.31,300722,300722,15,2010900,0
10/4/1940,4324.62,9841.13,301803,301803,15,2010900,0
10/5/1940,4324.69,9855.64,302492,302492,15,2010900,0
10/6/1940,4324.78,9874.29,303380,303380,15.1,2010900,0
10/7/1940,4324.85,9888.81,304072,304072,15.1,2010900,0
10/8/1940,4324.9,9899.18,304566,304566,15.1,2010900,0
10/9/1940,4324.93,9905.4,304864,304864,15.2,2010900,0
10/10/1940,4325.01,9921.98,305657,305657,15.2,2010900,0
10/11/1940,4325.06,9932.35,306153,306153,15.2,2010900,0
10/12/1940,4325.08,9936.49,306352,306352,15.2,2010900,0
10/13/1940,4325.14,9948.94,306948,306948,15.3,2010900,0
10/14/1940,4325.18,9957.23,307347,307347,15.3,2010900,0
10/15/1940,4325.21,9963.45,307645,307645,15.3,2010900,0
10/16/1940,4325.23,9967.6,307845,307845,15.3,2010900,0
10/17/1940,4325.28,9977.96,308343,308343,15.3,2010900,0
10/18/1940,4325.32,9986.26,308743,308743,15.4,2010900,0
10/19/1940,4325.35,9992.48,309042,309042,15.4,2010900,0
10/20/1940,4325.38,9998.69,309342,309342,15.4,2010900,0
10/21/1940,4325.4,10002.84,309542,309542,15.4,2010900,0
10/22/1940,4325.42,10006.99,309742,309742,15.4,2010900,0
10/23/1940,4325.44,10011.14,309942,309942,15.4,2010900,0
10/24/1940,4325.47,10017.36,310243,310243,15.4,2010900,0
10/25/1940,4325.49,10021.51,310443,310443,15.4,2010900,0
10/26/1940,4325.52,10027.73,310744,310744,15.5,2010900,0
10/27/1940,4325.56,10036.02,311145,311145,15.5,2010900,0
10/28/1940,4325.6,10044.31,311547,311547,15.5,2010900,0
10/29/1940,4325.65,10054.67,312049,312049,15.5,2010900,0
10/30/1940,4325.68,10060.89,312351,312351,15.5,2010900,0
10/31/1940,4325.74,10073.34,312955,312955,15.6,2010900,0
11/1/1940,4325.82,10089.93,313762,313762,15.6,2010900,0
11/2/1940,4325.89,10104.44,314468,314468,15.6,2010900,0
11/3/1940,4325.96,10118.95,315176,315176,15.7,2010900,0
11/4/1940,4326.01,10129.59,315682,315682,15.7,2010900,0
11/5/1940,4326.05,10139.01,316088,316088,15.7,2010900,0
11/6/1940,4326.07,10143.72,316291,316291,15.7,2010900,0
11/7/1940,4326.11,10153.13,316697,316697,15.7,2010900,0
11/8/1940,4326.18,10169.59,317408,317408,15.8,2010900,0
11/9/1940,4326.23,10181.34,317917,317917,15.8,2010900,0
11/10/1940,4326.25,10186.04,318120,318120,15.8,2010900,0
11/11/1940,4326.26,10188.39,318222,318222,15.8,2010900,0
11/12/1940,4326.27,10190.74,318324,318324,15.8,2010900,0
11/13/1940,4326.29,10195.44,318528,318528,15.8,2010900,0
11/14/1940,4326.31,10200.14,318732,318732,15.9,2010900,0
11/15/1940,4326.35,10209.55,319140,319140,15.9,2010900,0
11/16/1940,4326.37,10214.25,319344,319344,15.9,2010900,0
11/17/1940,4326.41,10223.65,319753,319753,15.9,2010900,0
11/18/1940,4326.43,10228.35,319958,319958,15.9,2010900,0
11/19/1940,4326.45,10233.05,320162,320162,15.9,2010900,0
11/20/1940,4326.49,10242.45,320572,320572,15.9,2010900,0
11/21/1940,4326.51,10247.15,320777,320777,16,2010900,0
11/22/1940,4326.54,10254.2,321084,321084,16,2010900,0
11/23/1940,4326.66,10282.41,322316,322316,16,2010900,0
11/24/1940,4326.82,10320.02,323965,323965,16.1,2010900,0
11/25/1940,4326.98,10357.63,325619,325619,16.2,2010900,0
11/26/1940,4327.13,10392.88,327175,327175,16.3,2010900,0
11/27/1940,4327.25,10421.1,328424,328424,16.3,2010900,0
11/28/1940,4327.38,10451.65,329781,329781,16.4,2010900,0
11/29/1940,4327.46,10470.46,330618,330618,16.4,2010900,0
11/30/1940,4327.61,10505.71,332191,332191,16.5,2010900,0
12/1/1940,4327.73,10533.92,333453,333453,16.6,2010900,0
12/2/1940,4327.84,10559.77,334613,334613,16.6,2010900,0
12/3/1940,4327.94,10583.28,335671,335671,16.7,2010900,0
12/4/1940,4328.06,10608.65,336942,336942,16.8,2010900,0
12/5/1940,4328.16,10627.41,338004,338004,16.8,2010900,0
12/6/1940,4328.26,10646.16,339068,339068,16.9,2010900,0
12/7/1940,4328.36,10664.91,340133,340133,16.9,2010900,0
12/8/1940,4328.43,10678.03,340880,340880,17,2010900,0
12/9/1940,4328.52,10694.9,341842,341842,17,2010900,0
12/10/1940,4328.63,10715.52,343019,343019,17.1,2010900,0
12/11/1940,4328.72,10732.4,343985,343985,17.1,2010900,0
12/12/1940,4328.82,10751.15,345059,345059,17.2,2010900,0
12/13/1940,4328.92,10769.89,346135,346135,17.2,2010900,0
12/14/1940,4328.99,10783.01,346889,346889,17.3,2010900,0
12/15/1940,4329.02,10788.64,347213,347213,17.3,2010900,0
12/16/1940,4329.04,10792.39,347429,347429,17.3,2010900,0
12/17/1940,4329.06,10796.14,347644,347644,17.3,2010900,0
12/18/1940,4329.1,10803.64,348076,348076,17.3,2010900,0
12/19/1940,4329.14,10811.14,348509,348509,17.3,2010900,0
12/20/1940,4329.15,10813.01,348617,348617,17.3,2010900,0
12/21/1940,4329.14,10811.14,348509,348509,17.3,2010900,0
12/22/1940,4329.17,10816.77,348833,348833,17.3,2010900,0
12/23/1940,4329.21,10824.27,349266,349266,17.4,2010900,0
12/24/1940,4329.22,10826.14,349374,349374,17.4,2010900,0
12/25/1940,4329.22,10826.14,349374,349374,17.4,2010900,0
12/26/1940,4329.22,10826.14,349374,349374,17.4,2010900,0
12/27/1940,4329.19,10820.51,349049,349049,17.4,2010900,0
12/28/1940,4329.16,10814.89,348725,348725,17.3,2010900,0
12/29/1940,4329.13,10809.26,348401,348401,17.3,2010900,0
12/30/1940,4329.12,10807.39,348293,348293,17.3,2010900,0
12/31/1940,4329.12,10807.39,348293,348293,17.3,2010900,0
1/1/1941,4329.08,10799.89,347860,347860,17.3,2010900,0
1/2/1941,4329.06,10796.14,347644,347644,17.3,2010900,0
1/3/1941,4329.04,10792.39,347429,347429,17.3,2010900,0
1/4/1941,4329.02,10788.64,347213,347213,17.3,2010900,0
1/5/1941,4329.02,10788.64,347213,347213,17.3,2010900,0
1/6/1941,4329.03,10790.51,347321,347321,17.3,2010900,0
1/7/1941,4329.03,10790.51,347321,347321,17.3,2010900,0
1/8/1941,4329.03,10790.51,347321,347321,17.3,2010900,0
1/9/1941,4329,10784.89,346997,346997,17.3,2010900,0
1/10/1941,4328.98,10781.14,346781,346781,17.2,2010900,0
1/11/1941,4328.96,10777.39,346566,346566,17.2,2010900,0
1/12/1941,4328.99,10783.01,346889,346889,17.3,2010900,0
1/13/1941,4329.02,10788.64,347213,347213,17.3,2010900,0
1/14/1941,4329.01,10786.77,347105,347105,17.3,2010900,0
1/15/1941,4328.98,10781.14,346781,346781,17.2,2010900,0
1/16/1941,4328.94,10773.64,346350,346350,17.2,2010900,0
1/17/1941,4328.92,10769.89,346135,346135,17.2,2010900,0
1/18/1941,4328.9,10766.14,345919,345919,17.2,2010900,0
1/19/1941,4328.9,10766.14,345919,345919,17.2,2010900,0
1/20/1941,4328.9,10766.14,345919,345919,17.2,2010900,0
1/21/1941,4328.88,10762.39,345704,345704,17.2,2010900,0
1/22/1941,4328.84,10754.9,345274,345274,17.2,2010900,0
1/23/1941,4328.8,10747.4,344844,344844,17.1,2010900,0
1/24/1941,4328.77,10741.78,344521,344521,17.1,2010900,0
1/25/1941,4328.73,10734.27,344092,344092,17.1,2010900,0
1/26/1941,4328.75,10738.02,344307,344307,17.1,2010900,0
1/27/1941,4328.75,10738.02,344307,344307,17.1,2010900,0
1/28/1941,4328.76,10739.9,344414,344414,17.1,2010900,0
1/29/1941,4328.82,10751.15,345059,345059,17.2,2010900,0
1/30/1941,4328.82,10751.15,345059,345059,17.2,2010900,0
1/31/1941,4328.83,10753.02,345166,345166,17.2,2010900,0
2/1/1941,4328.82,10751.15,345059,345059,17.2,2010900,0
2/2/1941,4328.81,10749.27,344951,344951,17.2,2010900,0
2/3/1941,4328.83,10753.02,345166,345166,17.2,2010900,0
2/4/1941,4328.82,10751.15,345059,345059,17.2,2010900,0
2/5/1941,4328.8,10747.4,344844,344844,17.1,2010900,0
2/6/1941,4328.79,10745.52,344736,344736,17.1,2010900,0
2/7/1941,4328.8,10747.4,344844,344844,17.1,2010900,0
2/8/1941,4328.84,10754.9,345274,345274,17.2,2010900,0
2/9/1941,4328.96,10777.39,346566,346566,17.2,2010900,0
2/10/1941,4329.07,10798.01,347752,347752,17.3,2010900,0
2/11/1941,4329.13,10809.26,348401,348401,17.3,2010900,0
2/12/1941,4329.17,10816.77,348833,348833,17.3,2010900,0
2/13/1941,4329.19,10820.51,349049,349049,17.4,2010900,0
2/14/1941,4329.23,10828.01,349482,349482,17.4,2010900,0
2/15/1941,4329.26,10833.64,349807,349807,17.4,2010900,0
2/16/1941,4329.32,10844.89,350458,350458,17.4,2010900,0
2/17/1941,4329.37,10854.26,351000,351000,17.5,2010900,0
2/18/1941,4329.42,10863.63,351543,351543,17.5,2010900,0
2/19/1941,4329.43,10865.51,351652,351652,17.5,2010900,0
2/20/1941,4329.46,10871.13,351978,351978,17.5,2010900,0
2/21/1941,4329.49,10876.75,352304,352304,17.5,2010900,0
2/22/1941,4329.56,10889.88,353066,353066,17.6,2010900,0
2/23/1941,4329.67,10910.51,354265,354265,17.6,2010900,0
2/24/1941,4329.77,10929.25,355357,355357,17.7,2010900,0
2/25/1941,4329.87,10948,356451,356451,17.7,2010900,0
2/26/1941,4329.95,10963,357327,357327,17.8,2010900,0
2/27/1941,4330.05,10981.94,358425,358425,17.8,2010900,0
2/28/1941,4330.14,10999.17,359414,359414,17.9,2010900,0
3/1/1941,4330.23,11016.39,360404,360404,17.9,2010900,0
3/2/1941,4330.29,11027.88,361066,361066,18,2010900,0
3/3/1941,4330.37,11043.18,361949,361949,18,2010900,0
3/4/1941,4330.38,11045.09,362059,362059,18,2010900,0
3/5/1941,4330.39,11047.01,362169,362169,18,2010900,0
3/6/1941,4330.41,11050.83,362390,362390,18,2010900,0
3/7/1941,4330.43,11054.66,362611,362611,18,2010900,0
3/8/1941,4330.45,11058.49,362833,362833,18,2010900,0
3/9/1941,4330.5,11068.06,363386,363386,18.1,2010900,0
3/10/1941,4330.56,11079.54,364050,364050,18.1,2010900,0
3/11/1941,4330.57,11081.46,364161,364161,18.1,2010900,0
3/12/1941,4330.62,11091.03,364715,364715,18.1,2010900,0
3/13/1941,4330.68,11102.5,365381,365381,18.2,2010900,0
3/14/1941,4330.7,11106.33,365603,365603,18.2,2010900,0
3/15/1941,4330.75,11115.9,366159,366159,18.2,2010900,0
3/16/1941,4330.78,11121.64,366492,366492,18.2,2010900,0
3/17/1941,4330.86,11136.95,367383,367383,18.3,2010900,0
3/18/1941,4330.88,11140.77,367605,367605,18.3,2010900,0
3/19/1941,4330.92,11148.43,368051,368051,18.3,2010900,0
3/20/1941,4330.94,11152.26,368274,368274,18.3,2010900,0
3/21/1941,4331.02,11167.57,369167,369167,18.4,2010900,0
3/22/1941,4331.12,11186.71,370285,370285,18.4,2010900,0
3/23/1941,4331.22,11205.84,371404,371404,18.5,2010900,0
3/24/1941,4331.35,11230.72,372863,372863,18.5,2010900,0
3/25/1941,4331.49,11257.51,374437,374437,18.6,2010900,0
3/26/1941,4331.6,11278.55,375676,375676,18.7,2010900,0
3/27/1941,4331.77,11311.09,377597,377597,18.8,2010900,0
3/28/1941,4331.96,11347.44,379749,379749,18.9,2010900,0
3/29/1941,4332.17,11384.12,382136,382136,19,2010900,0
3/30/1941,4332.44,11430.21,385216,385216,19.2,2010900,0
3/31/1941,4332.68,11471.18,387964,387964,19.3,2010900,0
4/1/1941,4332.86,11501.9,390032,390032,19.4,2010900,0
4/2/1941,4333.03,11530.92,391989,391989,19.5,2010900,0
4/3/1941,4333.2,11559.94,393952,393952,19.6,2010900,0
4/4/1941,4333.4,11594.08,396267,396267,19.7,2010900,0
4/5/1941,4333.58,11624.81,398357,398357,19.8,2010900,0
