# ---------------------------------- WARNING ----------------------------------------,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,
# for any damages resulting from its use.,,,,,,,
#,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,
#,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,
#,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,
# retrieved: 2023-04-02 23:27:29 EDT       (nadww02),,,,,,,
#,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,
"#    USGS 08359500 RIO GRANDE AT NARROWS IN ELEPHANT BUTTE RES., NM",,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,
#,,,,,,,
# Data provided for site 08359500,,,,,,,
#            TS   parameter     Description,,,,,,,
"#        101298       00060     Discharge, cubic feet per second",,,,,,,
#,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,
#     e  Value has been estimated.,,,,,,,
# ,,,,,,,
agency_cd,site_no,date,tz_cd,datetime,101298_00060,101298_00060_cd,
USGS,8359500,10/21/2021,12:30,10/21/21 12:30,MDT,161,A
USGS,8359500,10/21/2021,12:45,10/21/21 12:45,MDT,161,A
USGS,8359500,10/21/2021,13:00,10/21/21 13:00,MDT,161,A
USGS,8359500,10/21/2021,13:15,10/21/21 13:15,MDT,161,A
USGS,8359500,10/21/2021,13:30,10/21/21 13:30,MDT,161,A
USGS,8359500,10/21/2021,13:45,10/21/21 13:45,MDT,161,A
USGS,8359500,10/21/2021,14:00,10/21/21 14:00,MDT,161,A
USGS,8359500,10/21/2021,14:15,10/21/21 14:15,MDT,161,A
USGS,8359500,10/21/2021,14:30,10/21/21 14:30,MDT,161,A
USGS,8359500,10/21/2021,14:45,10/21/21 14:45,MDT,159,A
USGS,8359500,10/21/2021,15:00,10/21/21 15:00,MDT,159,A
USGS,8359500,10/21/2021,15:15,10/21/21 15:15,MDT,159,A
USGS,8359500,10/21/2021,15:30,10/21/21 15:30,MDT,159,A
USGS,8359500,10/21/2021,15:45,10/21/21 15:45,MDT,156,A
USGS,8359500,10/21/2021,16:00,10/21/21 16:00,MDT,156,A
USGS,8359500,10/21/2021,16:15,10/21/21 16:15,MDT,156,A
USGS,8359500,10/21/2021,16:30,10/21/21 16:30,MDT,154,A
USGS,8359500,10/21/2021,16:45,10/21/21 16:45,MDT,154,A
USGS,8359500,10/21/2021,17:00,10/21/21 17:00,MDT,156,A
USGS,8359500,10/21/2021,17:15,10/21/21 17:15,MDT,156,A
USGS,8359500,10/21/2021,17:30,10/21/21 17:30,MDT,154,A
USGS,8359500,10/21/2021,17:45,10/21/21 17:45,MDT,154,A
USGS,8359500,10/21/2021,18:00,10/21/21 18:00,MDT,154,A
USGS,8359500,10/21/2021,18:15,10/21/21 18:15,MDT,154,A
USGS,8359500,10/21/2021,18:30,10/21/21 18:30,MDT,154,A
USGS,8359500,10/21/2021,18:45,10/21/21 18:45,MDT,152,A
USGS,8359500,10/21/2021,19:00,10/21/21 19:00,MDT,152,A
USGS,8359500,10/21/2021,19:15,10/21/21 19:15,MDT,152,A
USGS,8359500,10/21/2021,19:30,10/21/21 19:30,MDT,150,A
USGS,8359500,10/21/2021,19:45,10/21/21 19:45,MDT,152,A
USGS,8359500,10/21/2021,20:00,10/21/21 20:00,MDT,150,A
USGS,8359500,10/21/2021,20:15,10/21/21 20:15,MDT,150,A
USGS,8359500,10/21/2021,20:30,10/21/21 20:30,MDT,150,A
USGS,8359500,10/21/2021,20:45,10/21/21 20:45,MDT,150,A
USGS,8359500,10/21/2021,21:00,10/21/21 21:00,MDT,150,A
USGS,8359500,10/21/2021,21:15,10/21/21 21:15,MDT,150,A
USGS,8359500,10/21/2021,21:30,10/21/21 21:30,MDT,150,A
USGS,8359500,10/21/2021,21:45,10/21/21 21:45,MDT,150,A
USGS,8359500,10/21/2021,22:00,10/21/21 22:00,MDT,150,A
USGS,8359500,10/21/2021,22:15,10/21/21 22:15,MDT,150,A
USGS,8359500,10/21/2021,22:30,10/21/21 22:30,MDT,150,A
USGS,8359500,10/21/2021,22:45,10/21/21 22:45,MDT,150,A
USGS,8359500,10/21/2021,23:00,10/21/21 23:00,MDT,150,A
USGS,8359500,10/21/2021,23:15,10/21/21 23:15,MDT,150,A
USGS,8359500,10/21/2021,23:30,10/21/21 23:30,MDT,150,A
USGS,8359500,10/21/2021,23:45,10/21/21 23:45,MDT,150,A
USGS,8359500,10/22/2021,0:00,10/22/21 0:00,MDT,147,A
USGS,8359500,10/22/2021,0:15,10/22/21 0:15,MDT,147,A
USGS,8359500,10/22/2021,0:30,10/22/21 0:30,MDT,147,A
USGS,8359500,10/22/2021,0:45,10/22/21 0:45,MDT,147,A
USGS,8359500,10/22/2021,1:00,10/22/21 1:00,MDT,147,A
USGS,8359500,10/22/2021,1:15,10/22/21 1:15,MDT,147,A
USGS,8359500,10/22/2021,1:30,10/22/21 1:30,MDT,147,A
USGS,8359500,10/22/2021,1:45,10/22/21 1:45,MDT,147,A
USGS,8359500,10/22/2021,2:00,10/22/21 2:00,MDT,150,A
USGS,8359500,10/22/2021,2:15,10/22/21 2:15,MDT,147,A
USGS,8359500,10/22/2021,2:30,10/22/21 2:30,MDT,147,A
USGS,8359500,10/22/2021,2:45,10/22/21 2:45,MDT,150,A
USGS,8359500,10/22/2021,3:00,10/22/21 3:00,MDT,150,A
USGS,8359500,10/22/2021,3:15,10/22/21 3:15,MDT,150,A
USGS,8359500,10/22/2021,3:30,10/22/21 3:30,MDT,150,A
USGS,8359500,10/22/2021,3:45,10/22/21 3:45,MDT,150,A
USGS,8359500,10/22/2021,4:00,10/22/21 4:00,MDT,150,A
USGS,8359500,10/22/2021,4:15,10/22/21 4:15,MDT,150,A
USGS,8359500,10/22/2021,4:30,10/22/21 4:30,MDT,150,A
USGS,8359500,10/22/2021,4:45,10/22/21 4:45,MDT,150,A
USGS,8359500,10/22/2021,5:00,10/22/21 5:00,MDT,150,A
USGS,8359500,10/22/2021,5:15,10/22/21 5:15,MDT,150,A
USGS,8359500,10/22/2021,5:30,10/22/21 5:30,MDT,150,A
USGS,8359500,10/22/2021,5:45,10/22/21 5:45,MDT,150,A
USGS,8359500,10/22/2021,6:00,10/22/21 6:00,MDT,152,A
USGS,8359500,10/22/2021,6:15,10/22/21 6:15,MDT,152,A
USGS,8359500,10/22/2021,6:30,10/22/21 6:30,MDT,152,A
USGS,8359500,10/22/2021,6:45,10/22/21 6:45,MDT,152,A
USGS,8359500,10/22/2021,7:00,10/22/21 7:00,MDT,152,A
USGS,8359500,10/22/2021,7:15,10/22/21 7:15,MDT,152,A
USGS,8359500,10/22/2021,7:30,10/22/21 7:30,MDT,152,A
USGS,8359500,10/22/2021,7:45,10/22/21 7:45,MDT,152,A
USGS,8359500,10/22/2021,8:00,10/22/21 8:00,MDT,154,A
USGS,8359500,10/22/2021,8:15,10/22/21 8:15,MDT,154,A
USGS,8359500,10/22/2021,8:30,10/22/21 8:30,MDT,154,A
USGS,8359500,10/22/2021,8:45,10/22/21 8:45,MDT,154,A
USGS,8359500,10/22/2021,9:00,10/22/21 9:00,MDT,154,A
USGS,8359500,10/22/2021,9:15,10/22/21 9:15,MDT,154,A
USGS,8359500,10/22/2021,9:30,10/22/21 9:30,MDT,154,A
USGS,8359500,10/22/2021,9:45,10/22/21 9:45,MDT,154,A
USGS,8359500,10/22/2021,10:00,10/22/21 10:00,MDT,154,A
USGS,8359500,10/22/2021,10:15,10/22/21 10:15,MDT,154,A
USGS,8359500,10/22/2021,10:30,10/22/21 10:30,MDT,156,A
USGS,8359500,10/22/2021,10:45,10/22/21 10:45,MDT,156,A
USGS,8359500,10/22/2021,11:00,10/22/21 11:00,MDT,156,A
USGS,8359500,10/22/2021,11:15,10/22/21 11:15,MDT,156,A
USGS,8359500,10/22/2021,11:30,10/22/21 11:30,MDT,156,A
USGS,8359500,10/22/2021,11:45,10/22/21 11:45,MDT,156,A
USGS,8359500,10/22/2021,12:00,10/22/21 12:00,MDT,156,A
USGS,8359500,10/22/2021,12:15,10/22/21 12:15,MDT,156,A
USGS,8359500,10/22/2021,12:30,10/22/21 12:30,MDT,154,A
USGS,8359500,10/22/2021,12:45,10/22/21 12:45,MDT,154,A
USGS,8359500,10/22/2021,13:00,10/22/21 13:00,MDT,154,A
USGS,8359500,10/22/2021,13:15,10/22/21 13:15,MDT,154,A
USGS,8359500,10/22/2021,13:30,10/22/21 13:30,MDT,154,A
USGS,8359500,10/22/2021,13:45,10/22/21 13:45,MDT,152,A
USGS,8359500,10/22/2021,14:00,10/22/21 14:00,MDT,152,A
USGS,8359500,10/22/2021,14:15,10/22/21 14:15,MDT,152,A
USGS,8359500,10/22/2021,14:30,10/22/21 14:30,MDT,152,A
USGS,8359500,10/22/2021,14:45,10/22/21 14:45,MDT,150,A
USGS,8359500,10/22/2021,15:00,10/22/21 15:00,MDT,150,A
USGS,8359500,10/22/2021,15:15,10/22/21 15:15,MDT,147,A
USGS,8359500,10/22/2021,15:30,10/22/21 15:30,MDT,150,A
USGS,8359500,10/22/2021,15:45,10/22/21 15:45,MDT,147,A
USGS,8359500,10/22/2021,16:00,10/22/21 16:00,MDT,147,A
USGS,8359500,10/22/2021,16:15,10/22/21 16:15,MDT,145,A
USGS,8359500,10/22/2021,16:30,10/22/21 16:30,MDT,145,A
USGS,8359500,10/22/2021,16:45,10/22/21 16:45,MDT,145,A
USGS,8359500,10/22/2021,17:00,10/22/21 17:00,MDT,145,A
USGS,8359500,10/22/2021,17:15,10/22/21 17:15,MDT,143,A
USGS,8359500,10/22/2021,17:30,10/22/21 17:30,MDT,143,A
USGS,8359500,10/22/2021,17:45,10/22/21 17:45,MDT,143,A
USGS,8359500,10/22/2021,18:00,10/22/21 18:00,MDT,143,A
USGS,8359500,10/22/2021,18:15,10/22/21 18:15,MDT,143,A
USGS,8359500,10/22/2021,18:30,10/22/21 18:30,MDT,141,A
USGS,8359500,10/22/2021,18:45,10/22/21 18:45,MDT,141,A
USGS,8359500,10/22/2021,19:00,10/22/21 19:00,MDT,141,A
USGS,8359500,10/22/2021,19:15,10/22/21 19:15,MDT,139,A
USGS,8359500,10/22/2021,19:30,10/22/21 19:30,MDT,139,A
USGS,8359500,10/22/2021,19:45,10/22/21 19:45,MDT,137,A
USGS,8359500,10/22/2021,20:00,10/22/21 20:00,MDT,137,A
USGS,8359500,10/22/2021,20:15,10/22/21 20:15,MDT,137,A
USGS,8359500,10/22/2021,20:30,10/22/21 20:30,MDT,135,A
USGS,8359500,10/22/2021,20:45,10/22/21 20:45,MDT,135,A
USGS,8359500,10/22/2021,21:00,10/22/21 21:00,MDT,135,A
USGS,8359500,10/22/2021,21:15,10/22/21 21:15,MDT,135,A
USGS,8359500,10/22/2021,21:30,10/22/21 21:30,MDT,133,A
USGS,8359500,10/22/2021,21:45,10/22/21 21:45,MDT,133,A
USGS,8359500,10/22/2021,22:00,10/22/21 22:00,MDT,133,A
USGS,8359500,10/22/2021,22:15,10/22/21 22:15,MDT,133,A
USGS,8359500,10/22/2021,22:30,10/22/21 22:30,MDT,133,A
USGS,8359500,10/22/2021,22:45,10/22/21 22:45,MDT,133,A
USGS,8359500,10/22/2021,23:00,10/22/21 23:00,MDT,133,A
USGS,8359500,10/22/2021,23:15,10/22/21 23:15,MDT,133,A
USGS,8359500,10/22/2021,23:30,10/22/21 23:30,MDT,133,A
USGS,8359500,10/22/2021,23:45,10/22/21 23:45,MDT,133,A
USGS,8359500,10/23/2021,0:00,10/23/21 0:00,MDT,133,A
USGS,8359500,10/23/2021,0:15,10/23/21 0:15,MDT,133,A
USGS,8359500,10/23/2021,0:30,10/23/21 0:30,MDT,131,A
USGS,8359500,10/23/2021,0:45,10/23/21 0:45,MDT,131,A
USGS,8359500,10/23/2021,1:00,10/23/21 1:00,MDT,131,A
USGS,8359500,10/23/2021,1:15,10/23/21 1:15,MDT,131,A
USGS,8359500,10/23/2021,1:30,10/23/21 1:30,MDT,131,A
USGS,8359500,10/23/2021,1:45,10/23/21 1:45,MDT,131,A
USGS,8359500,10/23/2021,2:00,10/23/21 2:00,MDT,131,A
USGS,8359500,10/23/2021,2:15,10/23/21 2:15,MDT,131,A
USGS,8359500,10/23/2021,2:30,10/23/21 2:30,MDT,133,A
USGS,8359500,10/23/2021,2:45,10/23/21 2:45,MDT,133,A
USGS,8359500,10/23/2021,3:00,10/23/21 3:00,MDT,133,A
USGS,8359500,10/23/2021,3:15,10/23/21 3:15,MDT,133,A
USGS,8359500,10/23/2021,3:30,10/23/21 3:30,MDT,133,A
USGS,8359500,10/23/2021,3:45,10/23/21 3:45,MDT,133,A
USGS,8359500,10/23/2021,4:00,10/23/21 4:00,MDT,133,A
USGS,8359500,10/23/2021,4:15,10/23/21 4:15,MDT,135,A
USGS,8359500,10/23/2021,4:30,10/23/21 4:30,MDT,133,A
USGS,8359500,10/23/2021,4:45,10/23/21 4:45,MDT,135,A
USGS,8359500,10/23/2021,5:00,10/23/21 5:00,MDT,135,A
USGS,8359500,10/23/2021,5:15,10/23/21 5:15,MDT,135,A
USGS,8359500,10/23/2021,5:30,10/23/21 5:30,MDT,135,A
USGS,8359500,10/23/2021,5:45,10/23/21 5:45,MDT,137,A
USGS,8359500,10/23/2021,6:00,10/23/21 6:00,MDT,137,A
USGS,8359500,10/23/2021,6:15,10/23/21 6:15,MDT,137,A
USGS,8359500,10/23/2021,6:30,10/23/21 6:30,MDT,137,A
USGS,8359500,10/23/2021,6:45,10/23/21 6:45,MDT,137,A
USGS,8359500,10/23/2021,7:00,10/23/21 7:00,MDT,139,A
USGS,8359500,10/23/2021,7:15,10/23/21 7:15,MDT,137,A
USGS,8359500,10/23/2021,7:30,10/23/21 7:30,MDT,137,A
USGS,8359500,10/23/2021,7:45,10/23/21 7:45,MDT,139,A
USGS,8359500,10/23/2021,8:00,10/23/21 8:00,MDT,139,A
USGS,8359500,10/23/2021,8:15,10/23/21 8:15,MDT,139,A
USGS,8359500,10/23/2021,8:30,10/23/21 8:30,MDT,139,A
USGS,8359500,10/23/2021,8:45,10/23/21 8:45,MDT,139,A
USGS,8359500,10/23/2021,9:00,10/23/21 9:00,MDT,139,A
USGS,8359500,10/23/2021,9:15,10/23/21 9:15,MDT,139,A
USGS,8359500,10/23/2021,9:30,10/23/21 9:30,MDT,141,A
USGS,8359500,10/23/2021,9:45,10/23/21 9:45,MDT,141,A
USGS,8359500,10/23/2021,10:00,10/23/21 10:00,MDT,141,A
USGS,8359500,10/23/2021,10:15,10/23/21 10:15,MDT,141,A
USGS,8359500,10/23/2021,10:30,10/23/21 10:30,MDT,141,A
USGS,8359500,10/23/2021,10:45,10/23/21 10:45,MDT,141,A
USGS,8359500,10/23/2021,11:00,10/23/21 11:00,MDT,139,A
USGS,8359500,10/23/2021,11:15,10/23/21 11:15,MDT,141,A
USGS,8359500,10/23/2021,11:30,10/23/21 11:30,MDT,141,A
USGS,8359500,10/23/2021,11:45,10/23/21 11:45,MDT,141,A
USGS,8359500,10/23/2021,12:00,10/23/21 12:00,MDT,141,A
USGS,8359500,10/23/2021,12:15,10/23/21 12:15,MDT,141,A
USGS,8359500,10/23/2021,12:30,10/23/21 12:30,MDT,141,A
USGS,8359500,10/23/2021,12:45,10/23/21 12:45,MDT,141,A
USGS,8359500,10/23/2021,13:00,10/23/21 13:00,MDT,141,A
USGS,8359500,10/23/2021,13:15,10/23/21 13:15,MDT,141,A
USGS,8359500,10/23/2021,13:30,10/23/21 13:30,MDT,139,A
USGS,8359500,10/23/2021,13:45,10/23/21 13:45,MDT,141,A
USGS,8359500,10/23/2021,14:00,10/23/21 14:00,MDT,143,A
USGS,8359500,10/23/2021,14:15,10/23/21 14:15,MDT,141,A
USGS,8359500,10/23/2021,14:30,10/23/21 14:30,MDT,141,A
USGS,8359500,10/23/2021,14:45,10/23/21 14:45,MDT,141,A
USGS,8359500,10/23/2021,15:00,10/23/21 15:00,MDT,141,A
USGS,8359500,10/23/2021,15:15,10/23/21 15:15,MDT,139,A
USGS,8359500,10/23/2021,15:30,10/23/21 15:30,MDT,139,A
USGS,8359500,10/23/2021,15:45,10/23/21 15:45,MDT,139,A
USGS,8359500,10/23/2021,16:00,10/23/21 16:00,MDT,139,A
USGS,8359500,10/23/2021,16:15,10/23/21 16:15,MDT,139,A
USGS,8359500,10/23/2021,16:30,10/23/21 16:30,MDT,137,A
USGS,8359500,10/23/2021,16:45,10/23/21 16:45,MDT,137,A
USGS,8359500,10/23/2021,17:00,10/23/21 17:00,MDT,137,A
USGS,8359500,10/23/2021,17:15,10/23/21 17:15,MDT,137,A
USGS,8359500,10/23/2021,17:30,10/23/21 17:30,MDT,135,A
USGS,8359500,10/23/2021,17:45,10/23/21 17:45,MDT,135,A
USGS,8359500,10/23/2021,18:00,10/23/21 18:00,MDT,135,A
USGS,8359500,10/23/2021,18:15,10/23/21 18:15,MDT,135,A
USGS,8359500,10/23/2021,18:30,10/23/21 18:30,MDT,135,A
USGS,8359500,10/23/2021,18:45,10/23/21 18:45,MDT,133,A
USGS,8359500,10/23/2021,19:00,10/23/21 19:00,MDT,133,A
USGS,8359500,10/23/2021,19:15,10/23/21 19:15,MDT,133,A
USGS,8359500,10/23/2021,19:30,10/23/21 19:30,MDT,133,A
USGS,8359500,10/23/2021,19:45,10/23/21 19:45,MDT,133,A
USGS,8359500,10/23/2021,20:00,10/23/21 20:00,MDT,131,A
USGS,8359500,10/23/2021,20:15,10/23/21 20:15,MDT,131,A
USGS,8359500,10/23/2021,20:30,10/23/21 20:30,MDT,131,A
USGS,8359500,10/23/2021,20:45,10/23/21 20:45,MDT,131,A
USGS,8359500,10/23/2021,21:00,10/23/21 21:00,MDT,131,A
USGS,8359500,10/23/2021,21:15,10/23/21 21:15,MDT,131,A
USGS,8359500,10/23/2021,21:30,10/23/21 21:30,MDT,131,A
USGS,8359500,10/23/2021,21:45,10/23/21 21:45,MDT,131,A
USGS,8359500,10/23/2021,22:00,10/23/21 22:00,MDT,131,A
USGS,8359500,10/23/2021,22:15,10/23/21 22:15,MDT,131,A
USGS,8359500,10/23/2021,22:30,10/23/21 22:30,MDT,131,A
USGS,8359500,10/23/2021,22:45,10/23/21 22:45,MDT,133,A
USGS,8359500,10/23/2021,23:00,10/23/21 23:00,MDT,133,A
USGS,8359500,10/23/2021,23:15,10/23/21 23:15,MDT,133,A
USGS,8359500,10/23/2021,23:30,10/23/21 23:30,MDT,133,A
USGS,8359500,10/23/2021,23:45,10/23/21 23:45,MDT,133,A
USGS,8359500,10/24/2021,0:00,10/24/21 0:00,MDT,133,A
USGS,8359500,10/24/2021,0:15,10/24/21 0:15,MDT,133,A
USGS,8359500,10/24/2021,0:30,10/24/21 0:30,MDT,135,A
USGS,8359500,10/24/2021,0:45,10/24/21 0:45,MDT,135,A
USGS,8359500,10/24/2021,1:00,10/24/21 1:00,MDT,137,A
USGS,8359500,10/24/2021,1:15,10/24/21 1:15,MDT,137,A
USGS,8359500,10/24/2021,1:30,10/24/21 1:30,MDT,137,A
USGS,8359500,10/24/2021,1:45,10/24/21 1:45,MDT,139,A
USGS,8359500,10/24/2021,2:00,10/24/21 2:00,MDT,139,A
USGS,8359500,10/24/2021,2:15,10/24/21 2:15,MDT,139,A
USGS,8359500,10/24/2021,2:30,10/24/21 2:30,MDT,139,A
USGS,8359500,10/24/2021,2:45,10/24/21 2:45,MDT,139,A
USGS,8359500,10/24/2021,3:00,10/24/21 3:00,MDT,139,A
USGS,8359500,10/24/2021,3:15,10/24/21 3:15,MDT,141,A
USGS,8359500,10/24/2021,3:30,10/24/21 3:30,MDT,141,A
USGS,8359500,10/24/2021,3:45,10/24/21 3:45,MDT,141,A
USGS,8359500,10/24/2021,4:00,10/24/21 4:00,MDT,141,A
USGS,8359500,10/24/2021,4:15,10/24/21 4:15,MDT,141,A
USGS,8359500,10/24/2021,4:30,10/24/21 4:30,MDT,141,A
USGS,8359500,10/24/2021,4:45,10/24/21 4:45,MDT,143,A
USGS,8359500,10/24/2021,5:00,10/24/21 5:00,MDT,143,A
USGS,8359500,10/24/2021,5:15,10/24/21 5:15,MDT,143,A
USGS,8359500,10/24/2021,5:30,10/24/21 5:30,MDT,145,A
USGS,8359500,10/24/2021,5:45,10/24/21 5:45,MDT,145,A
USGS,8359500,10/24/2021,6:00,10/24/21 6:00,MDT,147,A
USGS,8359500,10/24/2021,6:15,10/24/21 6:15,MDT,147,A
USGS,8359500,10/24/2021,6:30,10/24/21 6:30,MDT,147,A
USGS,8359500,10/24/2021,6:45,10/24/21 6:45,MDT,150,A
USGS,8359500,10/24/2021,7:00,10/24/21 7:00,MDT,150,A
USGS,8359500,10/24/2021,7:15,10/24/21 7:15,MDT,150,A
USGS,8359500,10/24/2021,7:30,10/24/21 7:30,MDT,152,A
USGS,8359500,10/24/2021,7:45,10/24/21 7:45,MDT,152,A
USGS,8359500,10/24/2021,8:00,10/24/21 8:00,MDT,152,A
USGS,8359500,10/24/2021,8:15,10/24/21 8:15,MDT,152,A
USGS,8359500,10/24/2021,8:30,10/24/21 8:30,MDT,152,A
USGS,8359500,10/24/2021,8:45,10/24/21 8:45,MDT,154,A
USGS,8359500,10/24/2021,9:00,10/24/21 9:00,MDT,154,A
USGS,8359500,10/24/2021,9:15,10/24/21 9:15,MDT,154,A
USGS,8359500,10/24/2021,9:30,10/24/21 9:30,MDT,154,A
USGS,8359500,10/24/2021,9:45,10/24/21 9:45,MDT,154,A
USGS,8359500,10/24/2021,10:00,10/24/21 10:00,MDT,154,A
USGS,8359500,10/24/2021,10:15,10/24/21 10:15,MDT,154,A
USGS,8359500,10/24/2021,10:30,10/24/21 10:30,MDT,154,A
USGS,8359500,10/24/2021,10:45,10/24/21 10:45,MDT,156,A
USGS,8359500,10/24/2021,11:00,10/24/21 11:00,MDT,154,A
USGS,8359500,10/24/2021,11:15,10/24/21 11:15,MDT,156,A
USGS,8359500,10/24/2021,11:30,10/24/21 11:30,MDT,156,A
USGS,8359500,10/24/2021,11:45,10/24/21 11:45,MDT,154,A
USGS,8359500,10/24/2021,12:00,10/24/21 12:00,MDT,156,A
USGS,8359500,10/24/2021,12:15,10/24/21 12:15,MDT,154,A
USGS,8359500,10/24/2021,12:30,10/24/21 12:30,MDT,154,A
USGS,8359500,10/24/2021,12:45,10/24/21 12:45,MDT,154,A
USGS,8359500,10/24/2021,13:00,10/24/21 13:00,MDT,154,A
USGS,8359500,10/24/2021,13:15,10/24/21 13:15,MDT,154,A
USGS,8359500,10/24/2021,13:30,10/24/21 13:30,MDT,152,A
USGS,8359500,10/24/2021,13:45,10/24/21 13:45,MDT,154,A
USGS,8359500,10/24/2021,14:00,10/24/21 14:00,MDT,154,A
USGS,8359500,10/24/2021,14:15,10/24/21 14:15,MDT,154,A
USGS,8359500,10/24/2021,14:30,10/24/21 14:30,MDT,154,A
USGS,8359500,10/24/2021,14:45,10/24/21 14:45,MDT,154,A
USGS,8359500,10/24/2021,15:00,10/24/21 15:00,MDT,154,A
USGS,8359500,10/24/2021,15:15,10/24/21 15:15,MDT,154,A
USGS,8359500,10/24/2021,15:30,10/24/21 15:30,MDT,152,A
USGS,8359500,10/24/2021,15:45,10/24/21 15:45,MDT,152,A
USGS,8359500,10/24/2021,16:00,10/24/21 16:00,MDT,152,A
USGS,8359500,10/24/2021,16:15,10/24/21 16:15,MDT,150,A
USGS,8359500,10/24/2021,16:30,10/24/21 16:30,MDT,152,A
USGS,8359500,10/24/2021,16:45,10/24/21 16:45,MDT,152,A
USGS,8359500,10/24/2021,17:00,10/24/21 17:00,MDT,152,A
USGS,8359500,10/24/2021,17:15,10/24/21 17:15,MDT,150,A
USGS,8359500,10/24/2021,17:30,10/24/21 17:30,MDT,152,A
USGS,8359500,10/24/2021,17:45,10/24/21 17:45,MDT,150,A
USGS,8359500,10/24/2021,18:00,10/24/21 18:00,MDT,150,A
USGS,8359500,10/24/2021,18:15,10/24/21 18:15,MDT,150,A
USGS,8359500,10/24/2021,18:30,10/24/21 18:30,MDT,147,A
USGS,8359500,10/24/2021,18:45,10/24/21 18:45,MDT,150,A
USGS,8359500,10/24/2021,19:00,10/24/21 19:00,MDT,147,A
USGS,8359500,10/24/2021,19:15,10/24/21 19:15,MDT,147,A
USGS,8359500,10/24/2021,19:30,10/24/21 19:30,MDT,147,A
USGS,8359500,10/24/2021,19:45,10/24/21 19:45,MDT,147,A
USGS,8359500,10/24/2021,20:00,10/24/21 20:00,MDT,147,A
USGS,8359500,10/24/2021,20:15,10/24/21 20:15,MDT,147,A
USGS,8359500,10/24/2021,20:30,10/24/21 20:30,MDT,147,A
USGS,8359500,10/24/2021,20:45,10/24/21 20:45,MDT,147,A
USGS,8359500,10/24/2021,21:00,10/24/21 21:00,MDT,145,A
USGS,8359500,10/24/2021,21:15,10/24/21 21:15,MDT,145,A
USGS,8359500,10/24/2021,21:30,10/24/21 21:30,MDT,145,A
USGS,8359500,10/24/2021,21:45,10/24/21 21:45,MDT,145,A
USGS,8359500,10/24/2021,22:00,10/24/21 22:00,MDT,145,A
USGS,8359500,10/24/2021,22:15,10/24/21 22:15,MDT,145,A
USGS,8359500,10/24/2021,22:30,10/24/21 22:30,MDT,145,A
USGS,8359500,10/24/2021,22:45,10/24/21 22:45,MDT,145,A
USGS,8359500,10/24/2021,23:00,10/24/21 23:00,MDT,143,A
USGS,8359500,10/24/2021,23:15,10/24/21 23:15,MDT,145,A
USGS,8359500,10/24/2021,23:30,10/24/21 23:30,MDT,143,A
USGS,8359500,10/24/2021,23:45,10/24/21 23:45,MDT,143,A
USGS,8359500,10/25/2021,0:00,10/25/21 0:00,MDT,143,A
USGS,8359500,10/25/2021,0:15,10/25/21 0:15,MDT,143,A
USGS,8359500,10/25/2021,0:30,10/25/21 0:30,MDT,145,A
USGS,8359500,10/25/2021,0:45,10/25/21 0:45,MDT,145,A
USGS,8359500,10/25/2021,1:00,10/25/21 1:00,MDT,143,A
USGS,8359500,10/25/2021,1:15,10/25/21 1:15,MDT,145,A
USGS,8359500,10/25/2021,1:30,10/25/21 1:30,MDT,143,A
USGS,8359500,10/25/2021,1:45,10/25/21 1:45,MDT,145,A
USGS,8359500,10/25/2021,2:00,10/25/21 2:00,MDT,145,A
USGS,8359500,10/25/2021,2:15,10/25/21 2:15,MDT,145,A
USGS,8359500,10/25/2021,2:30,10/25/21 2:30,MDT,145,A
USGS,8359500,10/25/2021,2:45,10/25/21 2:45,MDT,145,A
USGS,8359500,10/25/2021,3:00,10/25/21 3:00,MDT,145,A
USGS,8359500,10/25/2021,3:15,10/25/21 3:15,MDT,145,A
USGS,8359500,10/25/2021,3:30,10/25/21 3:30,MDT,145,A
USGS,8359500,10/25/2021,3:45,10/25/21 3:45,MDT,145,A
USGS,8359500,10/25/2021,4:00,10/25/21 4:00,MDT,147,A
USGS,8359500,10/25/2021,4:15,10/25/21 4:15,MDT,147,A
USGS,8359500,10/25/2021,4:30,10/25/21 4:30,MDT,147,A
USGS,8359500,10/25/2021,4:45,10/25/21 4:45,MDT,147,A
USGS,8359500,10/25/2021,5:00,10/25/21 5:00,MDT,147,A
USGS,8359500,10/25/2021,5:15,10/25/21 5:15,MDT,147,A
USGS,8359500,10/25/2021,5:30,10/25/21 5:30,MDT,150,A
USGS,8359500,10/25/2021,5:45,10/25/21 5:45,MDT,150,A
